brand,model,year,price,mileage,fuel,location,color,source,crawl_date
Toyota,Land Cruiser,2025,4570000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Land Cruiser,2025,4580000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Lexus,RX 350h,2025,4596000000,400,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,RX 350h,2025,4599000000,440,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,RX 350h,2025,4599000000,450,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Land Cruiser,2025,4600000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Alphard HEV,2025,4615000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Land Cruiser,2025,4620000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Alphard HEV,2025,4635000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz GLE,2025,4669000000,0,Điện,TP.HCM,Xám,bonbanh,2025-12-26
BMW,X5 xDrive40i,2025,4829000000,0,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
2025,LandRover,2025,4859000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mercedes,Benz GLE,2025,4900000000,0,Hybrid,Hà Nội,Xám,bonbanh,2025-12-26
Toyota,Alphard 2.4,2025,5050000000,12000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
BMW,X7 xDrive40i,2025,5229000000,0,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
BMW,X7 xDrive40i,2025,5329000000,0,Hybrid,Hà Nội,Trắng,bonbanh,2025-12-26
Mercedes,Benz GLS,2025,5400000000,10000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
BMW,X7 xDrive40i,2025,5482000000,0,Hybrid,TP.HCM,Bạc,bonbanh,2025-12-26
Mercedes,Benz GLS,2025,5489000000,0,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz GLS,2025,5589000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz GLS,2025,5639000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mercedes,Benz GLS,2025,5659000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz GLS,2025,5689000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
2025,LandRover,2025,5729000000,0,Xăng,Hà Nội,Xanh,bonbanh,2025-12-26
Toyota,Land Cruiser,2025,5860000000,7000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Land Cruiser,2025,5860000000,7700,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Land Cruiser,2025,5886000000,10000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Land Cruiser,2025,5886000000,14000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Land Cruiser,2025,5888000000,10000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
BMW,X7 xDrive40i,2025,5922000000,0,Hybrid,Hà Nội,Trắng,bonbanh,2025-12-26
BMW,X7 xDrive40i,2025,6099000000,0,Hybrid,Hà Nội,Trắng,bonbanh,2025-12-26
Lexus,GX 550,2025,6200000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,GX 550,2025,6200000000,60000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
BMW,X7 xDrive40i,2025,6293000000,0,Hybrid,TP.HCM,Đen,bonbanh,2025-12-26
2025,LandRover,2025,6349000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
BMW,Series,2025,6769000000,0,Hybrid,TP.HCM,Đen,bonbanh,2025-12-26
Mercedes,Benz GLS,2025,6899000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
2025,LandRover,2025,7070000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz GLS,2025,7099000000,0,Xăng,Quảng Ninh,Đen,bonbanh,2025-12-26
2025,LandRover,2025,7379000000,0,Xăng,Hà Nội,Nâu,bonbanh,2025-12-26
Porsche,Panamera 2.9,2025,7399000000,0,Xăng,TP.HCM,Xám,bonbanh,2025-12-26
Lexus,LM 500h,2025,7530000000,0,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz G,2025,7750000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Lexus,LS 500h,2025,7990000000,600,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LS 500h,2025,8000000000,700,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz S,2025,8199000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
2025,LandRover,2025,8499000000,0,Xăng,Hà Nội,Bạc,bonbanh,2025-12-26
Lexus,LX 600,2025,8590000000,0,Xăng,Hà Nội,Xanh,bonbanh,2025-12-26
Lexus,LX 600,2025,8590000000,60000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Lexus,LM 500h,2025,8700000000,0,Hybrid,Hà Nội,Đỏ,bonbanh,2025-12-26
2025,LandRover,2025,8719000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Lexus,LX 600,2025,8750000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Lexus,LX 600,2025,8840000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Lexus,LM 500h,2025,8900000000,2300,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LX 600,2025,8900000000,4000,Xăng,Hà Nội,Nâu,bonbanh,2025-12-26
Lexus,LM 500h,2025,8950000000,0,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LX 600,2025,8990000000,11000,Điện,TP.HCM,Xanh,bonbanh,2025-12-26
Lexus,LM 500h,2025,8990000000,2000,Hybrid,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LX 600,2025,8999000000,11000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Lexus,LX 600,2025,9200000000,7000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Lexus,LM 500h,2025,9280000000,8000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Lexus,LX 600,2025,9299000000,499,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Lexus,LX 600,2025,9299000000,0,Xăng,Hà Nội,Cam,bonbanh,2025-12-26
Lexus,LX 600,2025,9700000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LX 600,2025,9700000000,60000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Lexus,LX 600,2025,10086000000,10000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LX 600,2025,10089000000,10000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LX 600,2025,10250000000,11000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LX 600,2025,10500000000,9000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Lexus,LX 600,2025,10860000000,9999,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
2025,LandRover,2025,13019000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
2025,LandRover,2025,13081000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
2025,LandRover,2025,13219000000,0,Xăng,Hà Nội,Vàng,bonbanh,2025-12-26
2025,LandRover,2025,14590000000,2200,Điện,Hà Nội,Đen,bonbanh,2025-12-26
2025,LandRover,2025,20165000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
2025,LandRover,2025,20200000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
2025,LandRover,2025,20499000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,210000000,4000,Điện,Khác,Đỏ,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,219000000,0,Điện,Hải Phòng,Vàng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,220000000,3000,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,220000000,1704,Điện,Khác,Đỏ,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,225000000,5000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,225000000,6000,Điện,Hà Nội,Xám,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,225000000,3000,Điện,Hà Nội,Vàng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,225000000,2000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,225000000,9000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,225000000,10235,Điện,Hà Nội,Cam,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,225000000,8000,Điện,Hà Nội,Xám,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,225000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,229000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,235000000,8000,Điện,Hà Nội,Cam,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,240000000,8000,Điện,Hà Nội,Cam,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,250000000,7000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,262000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF3 Plus,2024,286000000,0,Điện,Hà Nội,Xanh,bonbanh,2025-12-26
MG,1.5,2024,290000000,18000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,1.5,2024,305000000,20000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,1.5,2024,310000000,25000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Suzuki,Carry Pro,2024,318000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,1.5,2024,319000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Attrage 1.2,2024,320000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,1.5,2024,320000000,2000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Suzuki,Carry Pro,2024,335000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Attrage 1.2,2024,335000000,5000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,Standard,2024,355000000,40000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,369000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Toyota,Wigo G,2024,375000000,33650,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,380000000,140000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,380000000,86000,Điện,TP.HCM,Đỏ,bonbanh,2025-12-26
Vinfast,VF5 S,2024,385000000,62000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,386000000,61000,Điện,TP.HCM,Xanh,bonbanh,2025-12-26
Hyundai,Accent 1.5,2024,389000000,8000,Điện,Bình Dương,Đỏ,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,395000000,35000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Vios E,2024,395000000,23000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,395000000,7500,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,395000000,28000,Điện,Thái Nguyên,Trắng,bonbanh,2025-12-26
Mitsubishi,Attrage Premium,2024,395000000,40000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
MG,Standard,2024,395000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Accent 1.4,2024,396000000,43000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mitsubishi,Attrage 1.2,2024,398000000,20000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,399000000,60000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Attrage Premium,2024,399000000,39000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Vios E,2024,400000000,21500,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mazda,1.5,2024,405000000,30000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,409000000,230000,Điện,Thanh Hóa,Đỏ,bonbanh,2025-12-26
MG,Standard,2024,409000000,7000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
MG,Standard,2024,409000000,36000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Toyota,Vios E,2024,410000000,79124,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,410000000,31000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,415000000,39000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,1.5,2024,415000000,15000,Xăng,Hải Phòng,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,415000000,24000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
MG,Standard,2024,415000000,10000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,Standard,2024,419000000,14900,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,419000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,419000000,3000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,420000000,28000,Điện,Khác,Đỏ,bonbanh,2025-12-26
MG,Standard,2024,420000000,140000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Attrage Premium,2024,420000000,4000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Attrage Premium,2024,420000000,4230,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,Standard,2024,425000000,13000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,425000000,4000,Điện,Khác,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,425000000,270000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Attrage Premium,2024,425000000,4000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,429000000,20000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF5 S,2024,429000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,429000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
MG,ZS Standard,2024,430000000,35000,Xăng,Khác,Đỏ,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,435000000,39000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Vios E,2024,435000000,79123,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Vinfast,VF5 Plus,2024,438000000,26000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Vios E,2024,440000000,24000,Xăng,Hà Nội,Bạc,bonbanh,2025-12-26
MG,ZS Standard,2024,440000000,37000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,Luxury,2024,445000000,180000,Xăng,Hà Nội,Vàng,bonbanh,2025-12-26
Toyota,Vios E,2024,445000000,50000,Xăng,Khác,Đỏ,bonbanh,2025-12-26
Hyundai,Accent 1.4,2024,448000000,0,Xăng,Hưng Yên,Đỏ,bonbanh,2025-12-26
MG,Luxury,2024,450000000,130000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
MG,Luxury,2024,455000000,20000,Dầu,Khác,Trắng,bonbanh,2025-12-26
MG,ZS Standard,2024,455000000,12000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
MG,ZS Standard,2024,455000000,180000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,Luxury,2024,458000000,12000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
MG,ZS Standard,2024,459000000,30000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,Luxury,2024,459000000,3900,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Hyundai,Accent 1.5,2024,460000000,20000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,Accent 1.5,2024,465000000,20000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
MG,ZS Standard,2024,465000000,8200,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
MG,ZS Standard,2024,469000000,12000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Accent Đặc,2024,470000000,0,Xăng,Hải Phòng,Đỏ,bonbanh,2025-12-26
Hyundai,Accent 1.4,2024,470000000,25000,Xăng,Bình Dương,Trắng,bonbanh,2025-12-26
Hyundai,Accent 1.4,2024,470000000,20000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Accent 1.4,2024,479000000,20000,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Hyundai,Accent 1.4,2024,480000000,0,Xăng,Quảng Ninh,Trắng,bonbanh,2025-12-26
Hyundai,Accent Đặc,2024,480000000,26000,Xăng,Bắc Ninh,Trắng,bonbanh,2025-12-26
Toyota,Vios G,2024,489000000,18000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Toyota,Vios G,2024,490000000,34000,Xăng,Khác,Đen,bonbanh,2025-12-26
Toyota,Avanza Premio,2024,492000000,62000,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Kia,Sonet Deluxe,2024,499000000,19000,Xăng,Bình Dương,Đỏ,bonbanh,2025-12-26
Toyota,Raize G,2024,499000000,10000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Toyota,Raize G,2024,505000000,16000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Avanza Premio,2024,510000000,67915,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Toyota,Raize G,2024,510000000,1800,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Kia,Sonet Deluxe,2024,510000000,12000,Xăng,Hải Phòng,Trắng,bonbanh,2025-12-26
Toyota,Raize G,2024,510000000,1950,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
MG,ZS Luxury,2024,515000000,24000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Raize G,2024,515000000,1800,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Raize G,2024,515000000,14000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Accent Cao,2024,515000000,12000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce GLX,2024,515000000,15000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Accent Cao,2024,515000000,15000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Raize G,2024,515000000,3300,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Raize G,2024,515000000,13000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Venue 1.0,2024,515000000,9000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Mazda,Sport,2024,515000000,10000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Venue 1.0,2024,520000000,8000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Stargazer X,2024,520000000,49246,Xăng,Khánh Hòa,Trắng,bonbanh,2025-12-26
Hyundai,Accent Cao,2024,525000000,10000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Honda,City RS,2024,528000000,14000,Xăng,Hải Phòng,Đỏ,bonbanh,2025-12-26
Hyundai,Stargazer X,2024,529000000,25000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Hyundai,Accent Cao,2024,530000000,13000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Hyundai,Accent Cao,2024,530000000,0,Xăng,Đà Nẵng,Đỏ,bonbanh,2025-12-26
Kia,Sonet Luxury,2024,535000000,32000,Xăng,Hà Nội,Xám,bonbanh,2025-12-26
Toyota,Avanza Premio,2024,535000000,13000,Xăng,Hưng Yên,Đen,bonbanh,2025-12-26
Kia,Sonet Luxury,2024,545000000,18000,Xăng,Khác,Đỏ,bonbanh,2025-12-26
Mazda,1.5L,2024,550000000,30000,Xăng,TP.HCM,Cam,bonbanh,2025-12-26
Hyundai,Creta Tiêu,2024,558000000,15000,Xăng,TP.HCM,Xanh,bonbanh,2025-12-26
Toyota,Veloz Cross,2024,568000000,17000,Xăng,Bình Dương,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,568000000,38000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,570000000,31000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Veloz Cross,2024,570000000,0,Xăng,Khác,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,570000000,8000,Xăng,Thái Nguyên,Trắng,bonbanh,2025-12-26
Kia,Sonet Premium,2024,575000000,20000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,575000000,54000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Veloz Cross,2024,575000000,23000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,575000000,32000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,575000000,31000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sonet Premium,2024,575000000,23000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,K3 Luxury,2024,575000000,31000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,575000000,30000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 S,2024,575000000,49000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,575000000,39000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,575000000,24000,Điện,Bình Dương,Trắng,bonbanh,2025-12-26
Kia,Seltos 1.5,2024,578000000,20000,Xăng,Hà Nội,Xanh,bonbanh,2025-12-26
Kia,Sonet Premium,2024,578000000,25000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,578000000,14000,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,579000000,38000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,579000000,46000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xforce Premium,2024,580000000,24000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Kia,Sonet Premium,2024,585000000,16000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Hyundai,Elantra 1.6,2024,585000000,24000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,585000000,25000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,K3 Luxury,2024,585000000,190000,Điện,Khác,Trắng,bonbanh,2025-12-26
Kia,K3 Luxury,2024,585000000,20000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sonet Premium,2024,585000000,40000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,585000000,24000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,588000000,55000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2024,589000000,15000,Xăng,TP.HCM,Bạc,bonbanh,2025-12-26
Kia,K3 Premium,2024,590000000,24000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Veloz Cross,2024,590000000,32000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mazda,1.5L,2024,590000000,0,Xăng,Khác,Trắng,bonbanh,2025-12-26
Kia,K3 Premium,2024,592000000,20000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,593000000,18000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Kia,Sonet Premium,2024,595000000,7108,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,595000000,45000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Veloz Cross,2024,595000000,580000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Premium,2024,595000000,27000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2024,595000000,50000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Kia,Sonet Premium,2024,595000000,7000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Veloz Cross,2024,595000000,58000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,K3 Premium,2024,595000000,20000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,598000000,18000,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2024,598000000,30000,Xăng,Hà Nội,Xám,bonbanh,2025-12-26
Hyundai,Creta Đặc,2024,599000000,58000,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,599000000,22000,Xăng,Hải Phòng,Trắng,bonbanh,2025-12-26
Kia,Seltos 1.5,2024,599000000,12000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2024,599000000,30000,Dầu,Hải Phòng,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2024,600000000,20000,Xăng,Quảng Ninh,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,605000000,11000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Xforce Premium,2024,605000000,20000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,K3 Premium,2024,605000000,10000,Xăng,Hải Phòng,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,605000000,40000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,605000000,12000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2024,605000000,0,Xăng,Khác,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2024,608000000,31000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mazda,1.5L,2024,610000000,20000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,610000000,15000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,610000000,22000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sonet Premium,2024,610000000,20000,Xăng,Hải Phòng,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2024,610000000,11000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Xforce Premium,2024,610000000,24136,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
